id,keyword,location,text,target,Unnamed: 5,Unnamed: 6,Unnamed: 7
9747,suicide bombing,,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/poM0IO2PXv,1,,,
9749,suicide bombing,Online,"Opening Bell: January 13th, 2020 - Iran has a fleet of dolphins trained by Russia to carry out suicide bombing miss… https://t.co/nKlJLsttSV",1,,,
9752,suicide bombing,Hyderabad Sindh Pakistan .,At least 15 killed in Pakistan suicide bombing claimed by Isis https://t.co/oX8abGPfxQ via,1,,,
9770,sunk,"London, England",14/1/1941 This day 1941 British cargo ship Eumaeus torpedoed/sunk Mediterranean #unknown losses Anyone have a family c…,1,,,
9771,sunk,"London, England","10 #Roman bronze rostra (rams) have been recovered off the coast of the Egadi Islands (near Sicily), from ships sunk in a bat…",1,,,
9781,sunk,Canada,"The Polish destroyer, ORP Grom, was sunk by an HE-111 during the Norwegian campaign, 4th May 1940. Her sinking and th…",1,,,
9783,sunk,St. Louis,Too late anyway. She sunk her boat over the past several days. https://t.co/qWbw4XhCSa,1,,,
9788,sunk,,"Australia disregarded Iran's neutrality during WWII, attacked Iranian navy &amp; sunk a ship helping invasion of southern Iran by B…",1,,,
9793,sunk,Tweets by David,14/1/1942 This day 1942 British tug Mercia mined/sunk English Channel lost all hands on board Anyone have a family… https://t.co/RIuaobKQz2,1,,,
9794,sunk,London,#OnThisDay 2018 Chinese state media confirmed that Iranian tanker SANCHI had sunk after burning for more than a wee… https://t.co/MFjvMGGACv,1,,,
9797,sunk,Tweets by David,14/1/1942 This day 1942 British cargo ship Empire Surf torpedoed/sunk Atlantic SE Faroes lost 47 of 53 crew Anyone… https://t.co/TzrMxTb8Ua,1,,,
9800,sunk,Tweets by David,14/1/1941 This day 1941 British cargo ship Eumaeus torpedoed/sunk Mediterranean #unknown losses Anyone have a famil… https://t.co/6sZIEjfd06,1,,,
9821,sunk,"Tonbridge, South East","The Polish destroyer, ORP Grom, was sunk by an HE-111 during the Norwegian campaign, 4th May 1940. Her sinking and… https://t.co/KKuJMUjdjY",1,,,
9835,survive,Add your location,i forget rose's mum crushed the guy she loved under a piece of building and made her kill the soldiers… https://t.co/4dewsuD1Ss,1,,,
9836,survive,"Bogor,Jawa Barat","Want to hug you right now 😭 i’m sorry for failed to protect you, thankyou so much for always survive and fight until the e…",1,,,
9878,survive,Sinking in the Darkness,"Can we stop with ""we survived Pinatubo, we survived Ondoy, we will survive this?"" YOU survived it. Many people did not. Yo…",1,,,
9896,survived,,Locals residing at the foot of Taal Volcano went back to retrieve animals who survived the ashfall on Tuesday. https://…,1,,,
9898,survived,"Oxford, England","People in the camp were freezing having survived one of the biggest earthquakes in the world claiming lives of 75,0… https://t.co/VsjjpEQ1Sk",1,,,
9899,survived,Nazreen,"Total of almost 8 hours at the hospital early this morning, with the died phone's battery, freezing temperature, no… https://t.co/wdQARxta2u",1,,,
9900,survived,भारत,Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/JGmYGNrU…,1,,,
9901,survived,RUIRU,Firing of Mwangi Kiunjuri was long over due. The fella has really survived. By the way what about the other mouthy Eugen…,1,,,
9907,survived,New Zealand,"These comments, nobody cares about the dead driver, they only care for those who have titles, Anyway get well soon for tho…",1,,,
9913,survived,"El Dorado Hills, CA",British woman thought deadly nerve agent was perfume LONDON -- A British man who survived exposure to the deadly https://t.co/ATUxW3hg3d,1,,,
9914,survived,Oz,Australia is airdropping vegetables from helicopters to feed the animals that survived the bushfires https://t.co/tOvpkU7C…,1,,,
9923,survivors,"Arbitrarily Detained,Australia",U TRIVIALIZE &amp, HURT THE FEELINGS OF HOLOCAUST SURVIVORS &amp, THE FEELINGS OF THE VICTIMS OF THE CHRIST… https://t.co/GeWMsdLUVr,1,
9939,survivors,Holy Land of Texas,"Tomorrow, I will meet with survivors of human trafficking and their caregivers in Atlanta, GA as we work to end the evil s…",1,,,
9966,survivors,Estados Unidos,"To Trump, a life in Texas is worth more than a life in Puerto Rico. Within nine days of hurricanes Harvey and Irma survi…",1,,,
9981,terrorism,,"Breaking News: U.S. Attorney General William Barr, declaring last month’s shooting at a naval air station in Pensacola, Florid…",1,,,
9989,terrorism,"Italy, Lebanon, Afghanistan",#France agrees to send more troops to #WestAfrica to fight #IslamicTerrorism https://t.co/NwV07Yi7nZ https://t.co/6SS2JxypBa,1,,,
9991,terrorism,,"Jihadi attack in NYC. Guess who is involved? A Paki. Has to be, after all the home to terrorism",1,,,
9996,terrorism,www,France agrees to send more troops to West Africa to fight terrorism https://t.co/FoGctmyS2j,1,,,
10026,terrorist,Follow for Follow,A terrorist fires upon American heroes. His iPhones are lawfully seized. A federal court authorizes searches of the data o…,1,,,
10031,terrorist,"London, England",Whole nation now which party behind all the terrorist attack in India and including Kargil war ?? and… https://t.co/wE8ujHN6yQ,1,,,
10032,terrorist,,"British Police have classified the Extinction Rebellion as an extremist organisation. A spokesman said: ""A 17 year old gi…",1,,,
10034,terrorist,yamunanagar,"#Budgam encounter update: The one terrorist, who was killed, has been identified as Adil Gulzar Ganie of Dalvan Budgam. As per pol…",1,,,
10060,terrorist,The Great State of Ohio,"So the shooting in Pensacola WAS a terrorist attack, by a Saudi student. 12 Saudi Arabian students at the base were discov…",1,,,
10061,terrorist,UK,"Today we remember DC Stephen Oake,QGM, of GMP. Stephen was murdered by a terrorist on this day in 2003. He was 40 years old.…",1,,,
10064,terrorist,"Baghdad, Iraq",RTStateDept: .SecPompeo: Our sanctions will continue until the regime stops its terrorist activity and commits to n… https://t.co/DJoorSRfHF,1,,,
10069,terrorist,,Few days back there were Intel reports of terrorist attack on Modi Ji's election rallies. Today J&amp,K DSP Davinder Singh was ca…,1,,
10072,threat,Rural Usa,#NJ08 A serious Bomb Threat took place yesterday in Jersey City. This bomb could have killed people 5 football fields a…,1,,,
10077,threat,,"The US &amp; the entire #FreeWorld must recognize that #China poses a HUGE THREAT to #HumanRights, #Democracy, &amp; ultimately…",1,,,
10081,threat,,Did Osama Bin Laden pose an imminent threat to US interests at time of his killing?,1,,,
10093,threat,,Trump: 'Doesn't really matter' if Soleimani posed imminent threat https://t.co/nLt1wc41Df https://t.co/GBuvlgyYGT,1,,,
10094,threat,Planet earth,"US officials involved in embassy security say they weren't notified of imminent threats to four embassies, undermining claims by P…",1,,,
10100,threat,,"Another irreplaceable site under threat, this time a beautiful urban meadow full of wildlife in West London. Please help…",1,,,
10104,threat,"Hyderabad, India","Students protest at JNU &amp; Jamia* MEDIA: ShutDown JNU, these people are threat to democracy, We need strict law agnst them, A…",1,,,
10112,threat,,India's Ruling Party Lawmaker Threatens to Shoot Protesters https://t.co/8atDXFnFG5,1,,,
10113,threat,Hong Kong,#CCP is a threat to the national security and needs to be dealt with. #BoycottChina https://t.co/TZOW4ZzZmp,1,,,
10115,threat,"Philadelphia, PA",New research from New York University shows that pesticides and flame retardants may pose a growing threat to a child's IQ…,1,,,
10116,threat,香港,To our friends across the pond — Huawei is a threat to your national security and they are trying to spy on you. The…,1,,,
10162,thunder,Virginia,"Literally just heard the loudest thunder, it shook the house and woke up the whole family. 😳",1,,,
10164,thunderstorm,Australia,"QLD Severe Thunderstorm Warning: Damaging Winds. Thargomindah, Mount Isa, Cloncurry, Cunnamulla, Quilpie, Windorah,… https://t.co/J88sl2kdF1",1,,,
10165,thunderstorm,Charlotte,This random loud ass thunderstorm. 😒,1,,,
10166,thunderstorm,"Norfolk, VA","RT NWSWakefieldVA ""Special Weather Statement: A Thunderstorm With Heavy Rain Will Affect Central Pasquotank.… https://t.co/84WqZBAVW1",1,,,
10167,thunderstorm,"Mumbai, India",Isolated to scattered rain/thunderstorm over Punjab during 15th-17th, over Madhya Pradesh and Rajasthan during 15th-16th…,1,,
10168,thunderstorm,USA,"NWS Alert&gt; Strong Thunderstorm Near Keeling or Near Chatham Moving NE At 50 MPH. Winds Over 30 MPH &amp; Brief, Locally… https://t.co/bbGAZ2tQgP",1,,,
10169,thunderstorm,Virginia,"NWS Alert&gt; Strong Thunderstorm Near Keeling or Near Chatham Moving NE At 50 MPH. Winds Over 30 MPH &amp; Brief, Locally… https://t.co/7oUfhx2zTn",1,,,
10172,thunderstorm,"Blacksburg, VA",A STRONG THUNDERSTORM WILL AFFECT EAST CENTRAL PITTSYLVANIA AND NORTHWESTERN HALIFAX COUNTIES till 4:15 AM EST https://t.co/X1QncDDull,1,,,
10173,thunderstorm,,There's something about storms that I just love. Currently sitting on my balcony watching a massive thunderstorm at 3 am. I have problems,1,,,
10174,thunderstorm,USA,"NWS Alert&gt; Strong Thunderstorm Over Iuka Moving E At 50 MPH. Small Hail, Winds Over 30 MPH Possible. Locations Impa… https://t.co/G5yIYGlsRC",1,,,
10175,thunderstorm,Piedmont of North Carolina,Thunderstorm just rolled through and I can’t go back to sleep because my wife and I are now sharing a bed with 2 be… https://t.co/qktnEgBv97,1,,,
10176,thunderstorm,,"DEV - Severe Thunderstorm Warning until 1/11 10:00AM CST for Davidson, Williamson, Rutherford, Wilson https://t.co/iRk8xBSo5C",1,,,
10177,thunderstorm,"Shelbyville, TN",Significant weather advisory issued (step under thunderstorm warning) for incoming storms. Some small hail and frequen…,1,,,
10178,thunderstorm,"New Delhi, India","Isolated thunderstorm accompanied with hail/lightning also likely over Punjab, Haryana, Chandigarh, Rajasthan, Utta… https://t.co/4Uv0nHHgSO",1,,,
10179,thunderstorm,"New Delhi, India","Isolated thunderstorm accompanied with hail/lightning also likely over Punjab, Haryana, Chandigarh, Rajasthan, Utta… https://t.co/Hc44Uv3vY2",1,,,
10180,thunderstorm,"New Delhi, India",Isolated to scattered rain/thunderstorm over Punjab during 15th-17th, over Madhya Pradesh and Rajasthan during 15th… https://t.co/8YXmtEgJuh,1,,
10181,thunderstorm,"New Delhi, India",Isolated to scattered rain/thunderstorm over Punjab during 15th-17th, over Madhya Pradesh and Rajasthan during 15th… https://t.co/HBfKMgRKSk,1,,
10182,thunderstorm,,"DEV - Severe Thunderstorm Warning until 1/11 11:00AM EST for Floyd, Clark, Harrison, Washington https://t.co/vFy9YK1XlV",1,,,
10184,thunderstorm,,"DEV - Severe Thunderstorm Warning until 1/11 10:15AM CST for Newton, Smith, Jasper, Covington, Scott https://t.co/2Pqr8RMznf",1,,,
10185,thunderstorm,,"Real shit, woke up like 15 mins ago for a snacky snack, and didn’t know it was supposed to thunderstorm, I deadass… https://t.co/HpQ8fvS1zn",1,,,
10186,thunderstorm,United States,"FROM NWS BLACKSBURG: NWSBlacksburg: Severe Thunderstorm Warning including Keysville VA, Charlotte Court House VA, D… https://t.co/dIoL9WEBFI",1,,,
10187,thunderstorm,United States,"FROM NWS BLACKSBURG: NWSBlacksburg: Severe Thunderstorm Warning including South Boston VA, Riverdale VA, Cluster Sp… https://t.co/66AWOwlhu0",1,,,
10188,thunderstorm,United States,"FROM NWS BLACKSBURG: NWSBlacksburg: Severe Thunderstorm Warning including Lynchburg VA, Timberlake VA, Madison Heig… https://t.co/tM3H0N6h47",1,,,
10189,thunderstorm,United States,"FROM NWS BLACKSBURG: NWSBlacksburg: Severe Thunderstorm Warning including Danville VA, Eden NC, Reidsville NC until… https://t.co/5dZc905uKJ",1,,,
10191,thunderstorm,"Queensland, Australia",14/17:27 EST Severe Thunderstorm Warning for parts of Gulf Country and North West Forecast Districts. https://t.co/Ng10VTK3kg,1,,,
10195,thunderstorm,,Significant weather advisory issued (step under thunderstorm warning) for incoming storms. Some small hail and freq… https://t.co/DbHHPfBb6E,1,,,
10197,thunderstorm,Arlington Heights-Chicagoland,"SPC Jan 14, 2020 0830 UTC Day 3 Severe Thunderstorm Outlook: SPC 0830Z Day 3 Outlook Day 3 Convective Outlook NWS S… https://t.co/HjtAgkRYFQ",1,,,
10198,thunderstorm,"Norfolk, VA",Special Weather Statement: A Thunderstorm With Heavy Rain Will Affect Central Pasquotank. https://t.co/GF0X4EPgjT ##vaw…,1,,,
10199,thunderstorm,North Carolina,NWS Alert&gt, A Thunderstorm with Heavy Rain will Affect Central Pasquotank. Perquimans NE Bertie SE Hertford &amp, Chowan… https://t.co/Ve9L9NNIUQ,1,
10200,thunderstorm,USA,NWS Alert&gt, A Thunderstorm with Heavy Rain will Affect Central Pasquotank. Perquimans NE Bertie SE Hertford &amp, Chowan… https://t.co/KvQC6vscIW,1,
10201,thunderstorm,,There’s a thunderstorm right now,1,,,
10203,thunderstorm,"Wakefield, VA",Special Weather Statement: A Thunderstorm With Heavy Rain Will Affect Central Pasquotank. https://t.co/GF0X4EPgjT #… https://t.co/USTxlLNuUj,1,,,
10204,thunderstorm,"Wakefield, VA","A THUNDERSTORM WITH HEAVY RAIN WILL AFFECT CENTRAL PASQUOTANK, PERQUIMANS, NORTHEASTERN BERTIE, SOUTHEASTERN HERTFO… https://t.co/6N6QDJPTXq",1,,,
10205,thunderstorm,,"DEV - Severe Thunderstorm Warning until 1/11 9:30AM CST for Simpson, Allen, Warren https://t.co/K2Q57YygNd",1,,,
10206,thunderstorm,,"NWSSPC: #SPC Jan 14, 2020 0600Z Thunderstorm Outlook https://t.co/XKvUhxyfTl",1,,,
10207,thunderstorm,,"NWSSPC: #SPC Jan 14, 2020 0100Z Thunderstorm Outlook https://t.co/XKvUhxyfTl",1,,,
10208,thunderstorm,,"NWSSPC: #SPC Jan 13, 2020 2000Z Thunderstorm Outlook https://t.co/XKvUhxyfTl",1,,,
10209,thunderstorm,,"NWSSPC: #SPC Jan 13, 2020 1630Z Thunderstorm Outlook https://t.co/XKvUhxyfTl",1,,,
10210,thunderstorm,,"NWSSPC: #SPC Jan 13, 2020 1300Z Thunderstorm Outlook https://t.co/XKvUhxyfTl",1,,,
10212,thunderstorm,,SEVERE WEATHER OUTLOOK rest of the night Get Radar maps at https://t.co/CzaAX16Vwa #wx #news #weather #hail #winds…,1,,,
10213,thunderstorm,Exploring,It seems a thunderstorm is heading our way. Better retreat to a cave. A tent won't stand a chance.,1,,,
10215,thunderstorm,,"DEV - Severe Thunderstorm Warning until 1/11 8:30AM CST for Ohio, Logan, Butler https://t.co/B7Pad2wk8x",1,,,
10216,thunderstorm,atl•nola•nsh,This thunderstorm is amazing rn 🥴,1,,,
10217,thunderstorm,,"DEV - Severe Thunderstorm Warning until 1/11 8:45AM CST for Lincoln, Copiah, Franklin, Jefferson https://t.co/CO6ONCgolJ",1,,,
10218,thunderstorm,"Atlanta, GA","WEATHER ALERT: Severe Thunderstorm Warning continues for Franklin TN, Fairview TN, Forest Hills TN until 1:45 AM CST https://t.co/cJU0ulD9gb",1,,,
10219,thunderstorm,"Atlanta, GA","WEATHER ALERT: Severe Thunderstorm Warning including Franklin TN, Fairview TN, Forest Hills TN until 1:45 AM CST https://t.co/q49M0kMkGW",1,,,
10220,thunderstorm,"Atlanta, GA","WEATHER ALERT: Severe Thunderstorm Warning continues for Locust Grove GA, Jackson GA, Flovilla GA until 1:15 AM EST https://t.co/rhafV4CLLc",1,,,
10221,thunderstorm,"Atlanta, GA","WEATHER ALERT: Severe Thunderstorm Warning including Locust Grove GA, Jackson GA, Flovilla GA until 1:15 AM EST https://t.co/dJ4N9ssx9C",1,,,
10222,thunderstorm,"Atlanta, GA",WEATHER ALERT: Severe Thunderstorm Warning continues for Hohenwald TN until 8:15 PM CST https://t.co/8ERR29VraJ,1,,,
10223,thunderstorm,"Atlanta, GA","WEATHER ALERT: Severe Thunderstorm Warning including Hohenwald TN, Waynesboro TN until 8:15 PM CST https://t.co/ZhpTSiYInB",1,,,
